0.0142,-0.0042,0.9741
0.0145,-0.0042,0.9745
0.0143,-0.0045,0.9756
0.0122,-0.0043,0.9749
0.0138,-0.0042,0.9747
0.0128,-0.0033,0.9745
0.0135,-0.005,0.9756
0.0142,-0.0039,0.9757
0.0133,-0.0042,0.975
0.014,-0.005,0.9741
0.0129,-0.0042,0.9753
0.0137,-0.0044,0.9744
0.0142,-0.0032,0.9751
0.0135,-0.0043,0.9742
0.0134,-0.0043,0.9758
0.0134,-0.0043,0.975
0.0126,-0.0048,0.9758
0.0129,-0.0046,0.9755
0.0127,-0.0043,0.9745
0.014,-0.0035,0.9746
0.0129,-0.0039,0.9747
0.0137,-0.0043,0.9747
0.0137,-0.0046,0.975
0.0128,-0.0042,0.9746
0.0128,-0.0042,0.9757
0.0148,-0.0033,0.9745
0.01,-0.0018,0.9729
0.0144,-0.0065,0.9729
0.0139,-0.0052,0.9745
0.0134,-0.0046,0.9756
0.0134,-0.0043,0.9747
0.0134,-0.0034,0.9758
0.0122,-0.0043,0.9757
0.0114,-0.0043,0.9739
0.0142,-0.0045,0.9744
0.0127,-0.0049,0.9746
0.0126,-0.0043,0.9741
0.0132,-0.005,0.9749
0.0139,-0.0043,0.9746
0.016,-0.0043,0.9731
0.0134,-0.0028,0.9779
0.0148,-0.0045,0.9758
0.0129,-0.0031,0.9761
0.0117,-0.0051,0.9742
0.0125,-0.0033,0.9761
0.0131,-0.0034,0.9742
0.0133,-0.0046,0.9742
0.0131,-0.004,0.9725
0.0142,-0.002,0.9747
0.0128,-0.0057,0.9769
0.0114,-0.0039,0.9821
0.0159,-0.0034,0.9723
0.0121,-0.0066,0.9746
0.0123,-0.0035,0.9749
0.0145,-0.0046,0.9745
0.0125,-0.004,0.9731
0.0144,-0.0045,0.9744
0.0146,-0.0031,0.9742
0.0134,-0.0052,0.9749
0.0134,-0.0042,0.9749
0.0133,-0.0042,0.975
0.0182,-0.0012,0.9718
0.0115,-0.0046,0.9774
0.0125,-0.0031,0.975
0.0139,-0.0048,0.9749
0.0134,-0.0042,0.9744
0.0134,-0.0029,0.9747
0.0127,-0.0055,0.9757
0.0134,-0.0029,0.975
0.0139,-0.0043,0.9751
0.0077,-0.0084,0.9783
0.0112,-0.0031,0.9758
0.012,-0.0024,0.9757
0.0133,-0.0088,0.9691
0.01,-0.0026,0.9742
0.0139,-0.0037,0.9756
0.0153,-0.0063,0.9757
0.0114,-0.0026,0.9745
0.0148,-0.006,0.9752
0.0155,-0.0032,0.9744
0.0138,-0.0045,0.9751
0.0135,-0.0042,0.9758
0.0138,-0.0043,0.9757
0.0137,-0.0046,0.9739
0.014,-0.005,0.975
0.0145,-0.0012,0.9755
0.0148,-0.0051,0.9764
0.0135,-0.0043,0.9746
0.0135,-0.0045,0.9734
0.0129,-0.0029,0.9751
0.0137,-0.005,0.9744
0.0149,-0.0051,0.9747
0.0128,-0.0028,0.9752
0.0135,-0.0042,0.9753
0.0137,-0.0032,0.9738
0.0127,-0.0042,0.9744
0.0131,-0.0037,0.9744
0.0125,-0.0027,0.9751
0.014,-0.0054,0.9738
0.0146,-0.0038,0.975
0.0143,-0.0026,0.9736
0.0146,-0.0054,0.9746
0.0127,-0.0032,0.9761
0.0148,-0.0052,0.9757
0.0129,-0.0033,0.973
0.0128,-0.0039,0.974
0.0146,-0.0054,0.9747
