-0.0145,-0.0255,0.9744
-0.0199,-0.0233,0.9731
-0.0167,-0.0219,0.9755
-0.0175,-0.0206,0.9738
-0.0173,-0.0199,0.9731
-0.0179,-0.0212,0.9731
-0.017,-0.0212,0.9752
-0.0175,-0.0209,0.9756
-0.0177,-0.021,0.9747
-0.0168,-0.021,0.9734
-0.017,-0.0205,0.9745
-0.015,-0.0232,0.9822
-0.0198,-0.0228,0.9756
-0.0155,-0.0215,0.9745
-0.0175,-0.0199,0.9756
-0.0189,-0.0204,0.9744
-0.0161,-0.0203,0.9741
-0.0181,-0.0208,0.9741
-0.0177,-0.0223,0.9749
-0.0183,-0.0205,0.9752
-0.0175,-0.021,0.9741
-0.0195,-0.0194,0.9742
-0.0175,-0.0216,0.9738
-0.0197,-0.021,0.9742
-0.0181,-0.0212,0.9742
-0.0181,-0.0195,0.9741
-0.0187,-0.0222,0.974
-0.0173,-0.0216,0.9745
-0.0188,-0.0208,0.9741
-0.0166,-0.02,0.9745
-0.0195,-0.0204,0.9756
-0.015,-0.0184,0.9744
-0.0176,-0.0184,0.9745
-0.0176,-0.0216,0.9745
-0.0244,-0.0227,0.9717
-0.0182,-0.0253,0.9734
-0.0256,-0.021,0.9767
-0.024,-0.0168,0.9752
-0.0198,-0.0154,0.9738
-0.0203,-0.0178,0.9752
-0.0239,-0.0184,0.9751
-0.0214,-0.0205,0.9757
-0.0182,-0.0217,0.974
-0.0215,-0.021,0.975
-0.0197,-0.0208,0.9742
-0.0203,-0.0199,0.9742
-0.0192,-0.0205,0.9756
-0.02,-0.0194,0.9757
-0.0176,-0.0198,0.9744
-0.0181,-0.02,0.975
-0.0186,-0.0212,0.9752
-0.0188,-0.022,0.9742
-0.0204,-0.0216,0.9739
-0.0181,-0.0193,0.975
-0.02,-0.0197,0.9739
-0.0184,-0.0199,0.9728
-0.0197,-0.0201,0.974
-0.0189,-0.0216,0.9753
-0.0182,-0.0214,0.9746
-0.0182,-0.0214,0.9734
-0.0177,-0.0204,0.9736
-0.0179,-0.0197,0.9742
-0.0184,-0.0197,0.9735
-0.0177,-0.0205,0.9744
-0.0171,-0.0219,0.9747
-0.0223,-0.022,0.9756
-0.0188,-0.0226,0.973
-0.0211,-0.0181,0.974
-0.0212,-0.0166,0.975
-0.0184,-0.0183,0.9735
-0.0177,-0.021,0.9711
-0.0205,-0.0248,0.9718
-0.02,-0.0221,0.9749
-0.017,-0.0215,0.9751
-0.0181,-0.0198,0.9746
-0.0178,-0.02,0.9757
-0.0173,-0.0203,0.974
-0.0171,-0.0214,0.9729
-0.0195,-0.0201,0.9738
-0.0178,-0.0205,0.9739
-0.0175,-0.0199,0.9747
-0.0171,-0.0204,0.9736
-0.0172,-0.0219,0.9739
-0.0177,-0.0205,0.9741
-0.0186,-0.0208,0.9744
-0.0183,-0.0206,0.9751
-0.0162,-0.0206,0.9724
-0.0148,-0.0177,0.9744
-0.0181,-0.0197,0.9736
-0.0161,-0.0234,0.9792
-0.0184,-0.0229,0.9744
-0.0206,-0.0225,0.975
-0.0176,-0.0221,0.9746
-0.0164,-0.0205,0.9742
-0.0204,-0.0189,0.9742
-0.0181,-0.0193,0.9746
-0.0183,-0.0212,0.974
-0.0173,-0.0219,0.973
-0.0181,-0.0203,0.9757
-0.0168,-0.021,0.9739
-0.0182,-0.0193,0.9762
-0.0189,-0.0211,0.9755
-0.0184,-0.0214,0.9756
-0.0179,-0.0215,0.975
-0.0175,-0.0206,0.9747
-0.0199,-0.0201,0.974
-0.0182,-0.0199,0.9729
-0.0187,-0.0216,0.9746
-0.0188,-0.0216,0.9735
-0.017,-0.021,0.9735
-0.0178,-0.0201,0.9738
-0.0184,-0.0204,0.9735
-0.0181,-0.0208,0.9739
-0.0175,-0.0203,0.9742
-0.0183,-0.0193,0.9709
-0.0182,-0.0204,0.9751
-0.0198,-0.0211,0.9746
-0.0181,-0.0225,0.9733
-0.0181,-0.0211,0.9738
-0.0173,-0.02,0.9695
-0.0173,-0.0189,0.9734
-0.0167,-0.0208,0.9731
-0.0193,-0.021,0.974
-0.0194,-0.0216,0.9741
-0.0166,-0.0188,0.9724
-0.0186,-0.0223,0.9751
-0.0219,-0.0223,0.9735
-0.0172,-0.0201,0.9731
-0.0168,-0.0189,0.9744
-0.019,-0.0193,0.9757
-0.0198,-0.0199,0.9774
-0.0159,-0.0216,0.9749
-0.0168,-0.0217,0.9745
-0.0232,-0.0204,0.9786
-0.0179,-0.0179,0.9757
-0.019,-0.0199,0.9773
-0.0171,-0.022,0.9744
-0.0208,-0.0216,0.9751
-0.0175,-0.0212,0.9749
-0.0181,-0.0195,0.9725
-0.0198,-0.02,0.9755
-0.0173,-0.0214,0.9751
-0.0168,-0.0215,0.9728
-0.0171,-0.0211,0.97
-0.0247,-0.0198,0.9736
-0.0132,-0.02,0.9742
-0.0183,-0.02,0.9741
-0.0205,-0.0215,0.9723
-0.0186,-0.0203,0.972
-0.015,-0.0204,0.9681
-0.0254,-0.0189,0.9698
-0.0189,-0.0205,0.9739
-0.0189,-0.0215,0.9756
-0.0212,-0.0214,0.9749
-0.0184,-0.0211,0.9744
-0.0198,-0.0203,0.9763
-0.0221,-0.0222,0.9584
-0.0242,-0.0203,0.9669
-0.0111,-0.0204,0.9734
-0.0208,-0.0198,0.981
-0.0205,-0.0216,0.9775
-0.0179,-0.0229,0.981
