x,y,z,label
-0.0176,-0.0215,0.9752,2
-0.017485,-0.021465,0.97535,2
-0.017995,-0.0212499999999999,0.97573,2
-0.018535,-0.02103,0.975365,2
-0.01813,-0.0211449999999999,0.97543,2
-0.01803,-0.02105,0.976135,2
-0.01952,-0.02049,0.976195,2
-0.0198599999999999,-0.02064,0.97612,2
-0.01814,-0.0210899999999999,0.97605,2
-0.016425,-0.02117,0.97513,2
-0.07802,0.10618,0.9334699999999998,2
-0.1981249999999999,0.3488,0.10889,2
-0.210495,0.28002,-0.8441450000000001,2
-0.163545,0.066075,-1.0122449999999998,2
-0.1614549999999999,0.0268349999999999,-1.011595,2
-0.0881499999999999,0.032765,-1.0182099999999998,2
-0.0516,0.0234699999999999,-1.022255,2
-0.095005,-0.00069,-1.01791,2
-0.1022899999999999,-0.00032,-1.015295,2
-0.1022449999999999,-0.000285,-1.01526,2
-0.102625,-0.00044,-1.0153650000000003,2
-0.1026,-0.00052,-1.015575,2
-0.102275,-0.000515,-1.0153299999999998,2
-0.10221,-0.00058,-1.014895,2
-0.1024549999999999,-0.000475,-1.015515,2
-0.10254,-0.0004549999999999,-1.01593,2
-0.102395,-0.000545,-1.01543,2
-0.102395,-0.0005149999999999,-1.0152249999999998,2
-0.10234,-0.00048,-1.0154200000000002,2
-0.102355,-0.0004549999999999,-1.01552,2
-0.102525,-0.0004499999999999,-1.015375,2
-0.102395,-0.000545,-1.0152,2
-0.10216,-0.000535,-1.01517,2
-0.10218,-0.000485,-1.0152199999999998,2
-0.10241,-0.00052,-1.015515,2
-0.10253,-0.000555,-1.01584,2
-0.102405,-0.00057,-1.01561,2
-0.1021599999999999,-0.000475,-1.0149400000000002,2
-0.10199,-0.0004849999999999,-1.01477,2
-0.1019299999999999,-0.00051,-1.01473,2
-0.10162,-0.00039,-1.01608,2
-0.1006499999999999,-0.00049,-1.01702,2
-0.1003099999999999,-0.00053,-1.0158299999999998,2
-0.10128,-0.00057,-1.0139749999999998,2
-0.10194,-0.0006999999999999,-1.0161250000000002,2
-0.10171,-0.00066,-1.01863,2
-0.10224,-0.000575,-1.015855,2
-0.1025099999999999,-0.0006699999999999,-1.014105,2
-0.1019199999999999,-0.000685,-1.0146099999999998,2
-0.101895,-0.0005399999999999,-1.0154649999999996,2
-0.1018599999999999,-0.0005299999999999,-1.015645,2
-0.1019149999999999,-0.0006,-1.01532,2
-0.101865,-0.000625,-1.0153000000000003,2
-0.101815,-0.00045,-1.015575,2
-0.10191,-0.00057,-1.014585,2
-0.102245,-0.0021149999999999,-1.01358,2
-0.1023499999999999,-0.00194,-1.0136000000000005,2
-0.1024449999999999,-0.000345,-1.0142450000000005,2
-0.102525,-0.00028,-1.01419,2
-0.1020399999999999,-0.0004399999999999,-1.0129550000000005,2
-0.101595,-0.000575,-1.0138349999999998,2
-0.1013799999999999,-0.0006149999999999,-1.0157199999999995,2
-0.101545,-0.00055,-1.017045,2
-0.10184,-0.00047,-1.0176349999999998,2
-0.10145,-0.00061,-1.01796,2
-0.10135,-0.00063,-1.018895,2
-0.1016,-0.0004949999999999,-1.0175550000000002,2
-0.102335,-0.000455,-1.01674,2
-0.1025049999999999,-0.0005049999999999,-1.0152400000000004,2
-0.101915,-0.000585,-1.01463,2
-0.101995,-0.0005499999999999,-1.01565,2
-0.1024699999999999,-0.00037,-1.016945,2
-0.10261,-0.0003499999999999,-1.0171949999999998,2
-0.101935,-0.0005399999999999,-1.014725,2
-0.1017,-0.00058,-1.014235,2
-0.1018549999999999,-0.00045,-1.01444,2
-0.101485,-0.000505,-1.016115,2
-0.101475,-0.00058,-1.0163449999999998,2
-0.101625,-0.00052,-1.01504,2
-0.1016,-0.00052,-1.015165,2
-0.1019549999999999,-0.000525,-1.01528,2
-0.102225,-0.0005299999999999,-1.0150799999999998,2
-0.102285,-0.000505,-1.015755,2
-0.102215,-0.0005149999999999,-1.01569,2
-0.1019849999999999,-0.0006349999999999,-1.015165,2
-0.101745,-0.00063,-1.01546,2
-0.10164,-0.000565,-1.0155499999999995,2
-0.1016,-0.0006149999999999,-1.015475,2
-0.1016749999999999,-0.000575,-1.015125,2
-0.10167,-0.0005099999999999,-1.0156,2
-0.10161,-0.000495,-1.0160299999999998,2
-0.101775,-0.000505,-1.0156249999999998,2
-0.1020899999999999,-0.00052,-1.01491,2
-0.10231,-0.0003999999999999,-1.014525,2
-0.10219,-0.00046,-1.0149400000000002,2
-0.10171,-0.00057,-1.015495,2
-0.10146,-0.0003499999999999,-1.01516,2
-0.101755,-0.0002799999999999,-1.01326,2
-0.1021199999999999,-0.00051,-1.013355,2
-0.10205,-0.000655,-1.014315,2
-0.10184,-0.000665,-1.014895,2
-0.1017749999999999,-0.000575,-1.01587,2
-0.10138,-0.00066,-1.0152100000000002,2
-0.101135,-0.00078,-1.0158100000000003,2
-0.10139,-0.0005399999999999,-1.01607,2
-0.1013849999999999,-0.000405,-1.0144,2
-0.101215,-0.0004749999999999,-1.0146900000000003,2
-0.10132,-0.0005749999999999,-1.016035,2
-0.10173,-0.000625,-1.0163950000000002,2
-0.10199,-0.0005849999999999,-1.0162,2
-0.101915,-0.000515,-1.015855,2
-0.1016949999999999,-0.000455,-1.015365,2
-0.1013099999999999,-0.0006149999999999,-1.014935,2
-0.10123,-0.000645,-1.01477,2
-0.10156,-0.000645,-1.0149849999999998,2
-0.10151,-0.00069,-1.014785,2
-0.1014349999999999,-0.00062,-1.015185,2
-0.1015949999999999,-0.000535,-1.0159699999999998,2
-0.1015649999999999,-0.000415,-1.015535,2
-0.101745,-0.0004999999999999,-1.01479,2
-0.1018149999999999,-0.00058,-1.014645,2
-0.1017399999999999,-0.000585,-1.015875,2
-0.101885,-0.0004999999999999,-1.0161149999999997,2
-0.1020049999999999,-0.00044,-1.015385,2
-0.10198,-0.00047,-1.015455,2
-0.10197,-0.0004449999999999,-1.0157849999999995,2
-0.101965,-0.0004849999999999,-1.015925,2
-0.1018049999999999,-0.000605,-1.0154850000000002,2
-0.10171,-0.0006349999999999,-1.014795,2
