x,y,z,label
-0.1021,-0.0006,-1.0149,2
-0.1025,-0.0007,-1.0139,2
-0.1019,-0.0004,-1.0138,2
-0.1024,0.0,-1.0148,2
-0.1014,-0.0001,-1.016,2
-0.1031,-0.0009,-1.0161,2
-0.1019,-0.001,-1.0151,2
-0.1017,-0.0005,-1.0145,2
-0.1027,-0.0007,-1.0149,2
-0.1024,-0.0007,-1.0157,2
-0.1019,-0.0007,-1.0155,2
-0.1012,-0.0007,-1.0132,2
-0.1035,-0.0006,-1.0155,2
-0.1017,-0.0005,-1.0155,2
-0.1028,-0.0007,-1.015,2
-0.1019,-0.0005,-1.0139,2
-0.1017,-0.0007,-1.0156,2
-0.1033,-0.0009,-1.015,2
-0.1019,-0.0001,-1.0151,2
-0.1022,-0.0006,-1.0139,2
-0.1008,-0.0006,-1.0145,2
-0.1035,-0.0004,-1.0145,2
-0.1017,-0.001,-1.016,2
-0.1029,0.0004,-1.0189,2
-0.1029,-0.0007,-1.0161,2
-0.1041,0.0002,-1.0184,2
-0.1027,0.0001,-1.0157,2
-0.1031,-0.0005,-1.0161,2
-0.1029,-0.0005,-1.0159,2
-0.1024,-0.0005,-1.016,2
-0.1019,-0.0007,-1.0165,2
-0.1023,-0.0009,-1.0166,2
-0.1033,-0.0005,-1.0155,2
-0.1022,-0.0006,-1.0157,2
-0.1028,-0.0007,-1.0151,2
-0.1025,-0.0005,-1.016,2
-0.1019,-0.0005,-1.0164,2
-0.1024,-0.0007,-1.0144,2
-0.1018,-0.0004,-1.0153,2
-0.1027,-0.0001,-1.015,2
-0.1023,-0.0006,-1.0157,2
-0.1018,-0.0005,-1.0155,2
-0.1034,-0.0001,-1.015,2
-0.1014,-0.0004,-1.0157,2
-0.1023,-0.0005,-1.015,2
-0.1031,-0.0007,-1.0153,2
-0.103,-0.0006,-1.014,2
-0.1027,-0.0006,-1.0148,2
-0.1024,-0.0007,-1.016,2
-0.1017,-0.0006,-1.0151,2
-0.1025,-0.0004,-1.0144,2
-0.1027,-0.0005,-1.0155,2
-0.1022,-0.0005,-1.0149,2
-0.1007,-0.0005,-1.0144,2
-0.1034,-0.0005,-1.0154,2
-0.1021,-0.0002,-1.0164,2
-0.1029,-0.0006,-1.0156,2
-0.1019,-0.0006,-1.0154,2
-0.1027,-0.0005,-1.0149,2
-0.1027,-0.0007,-1.0155,2
-0.1017,-0.0006,-1.0154,2
-0.1018,0.0006,-1.0146,2
-0.1017,-0.0006,-1.0156,2
-0.1041,-0.0011,-1.0156,2
-0.1024,-0.0006,-1.0159,2
-0.1028,-0.0002,-1.0161,2
-0.1023,-0.0005,-1.0155,2
-0.1017,-0.0006,-1.0157,2
-0.1017,-0.0005,-1.0148,2
-0.1028,-0.0005,-1.0168,2
-0.1021,-0.0006,-1.0151,2
-0.1025,-0.0006,-1.0146,2
-0.1021,-0.0006,-1.0157,2
-0.1025,0.0006,-1.0153,2
-0.1029,-0.0007,-1.016,2
-0.1021,-0.0002,-1.0164,2
-0.1033,-0.0005,-1.0151,2
-0.1022,-0.0006,-1.0148,2
-0.1023,-0.0007,-1.0155,2
-0.1021,-0.0006,-1.0159,2
-0.1021,-0.0005,-1.0155,2
-0.1031,-0.0005,-1.0138,2
-0.1028,-0.0005,-1.0164,2
-0.1018,-0.0009,-1.015,2
-0.103,-0.0002,-1.0159,2
-0.103,-0.0004,-1.0153,2
-0.1035,-0.0006,-1.0156,2
-0.1023,-0.0001,-1.0154,2
-0.1025,-0.0004,-1.0153,2
-0.1023,-0.0004,-1.0149,2
-0.1023,-0.0007,-1.0145,2
-0.1023,-0.0006,-1.0159,2
-0.1021,-0.0007,-1.0159,2
-0.1024,-0.0006,-1.015,2
-0.1024,-0.0007,-1.0154,2
-0.1019,-0.0006,-1.0155,2
-0.1025,-0.0006,-1.0145,2
-0.1021,-0.0006,-1.0148,2
-0.1018,-0.0007,-1.0139,2
-0.1017,-0.0006,-1.0155,2
-0.1024,-0.0005,-1.0153,2
-0.1023,-0.0005,-1.0153,2
-0.1022,-0.0001,-1.015,2
-0.1017,-0.0002,-1.0155,2
-0.1016,-0.0005,-1.015,2
-0.1019,-0.0005,-1.0148,2
-0.1024,-0.0005,-1.0156,2
-0.1025,-0.0006,-1.0144,2
-0.1022,-0.0005,-1.015,2
-0.1025,-0.0004,-1.0166,2
-0.1022,-0.0005,-1.0154,2
-0.1019,-0.0007,-1.0156,2
-0.1021,-0.0007,-1.0154,2
-0.1034,-0.0004,-1.0156,2
-0.1021,-0.0002,-1.0154,2
-0.1021,-0.0007,-1.0154,2
-0.1021,-0.0005,-1.0155,2
-0.1019,-0.0005,-1.0143,2
-0.1018,-0.0006,-1.0155,2
-0.1023,-0.0006,-1.0138,2
-0.1022,-0.0006,-1.0149,2
-0.1017,-0.0001,-1.0148,2
-0.1034,-0.0002,-1.0187,2
-0.1021,-0.0009,-1.0155,2
-0.1025,-0.0004,-1.0168,2
-0.1024,-0.0004,-1.0154,2
-0.1028,-0.0006,-1.0149,2
-0.1029,-0.0006,-1.0154,2
-0.1033,-0.0007,-1.016,2
-0.103,-0.0005,-1.016,2
-0.1016,-0.0005,-1.0156,2
-0.1025,-0.0012,-1.016,2
-0.1018,-0.0006,-1.017,2
-0.1027,-0.0004,-1.016,2
-0.1033,-0.0007,-1.0171,2
-0.1022,-0.0006,-1.0156,2
-0.1028,-0.0005,-1.0157,2
-0.1018,-0.0005,-1.0153,2
-0.1029,-0.0005,-1.0148,2
-0.1027,-0.0006,-1.0153,2
-0.1027,-0.0004,-1.0151,2
-0.1023,-0.0005,-1.0148,2
-0.1022,-0.0005,-1.0153,2
-0.1023,-0.0005,-1.0148,2
-0.1017,-0.0005,-1.0164,2
-0.1031,-0.0006,-1.0148,2
-0.1024,-0.0006,-1.0157,2
-0.1025,-0.0005,-1.0159,2
-0.1019,-0.0006,-1.0155,2
-0.1027,-0.0006,-1.0155,2
-0.1023,-0.0004,-1.0155,2
-0.1019,-0.0005,-1.015,2
-0.1025,-0.0002,-1.0146,2
-0.1024,0.0,-1.0149,2
-0.1012,-0.0006,-1.0142,2
-0.1017,-0.0004,-1.0131,2
-0.1017,-0.0006,-1.0148,2
-0.1017,-0.0005,-1.015,2
-0.1017,-0.0005,-1.0133,2
-0.1023,-0.0005,-1.0146,2
-0.1018,-0.0006,-1.016,2
-0.1028,-0.0005,-1.0151,2
-0.1025,-0.0002,-1.0159,2
-0.1017,-0.0007,-1.0148,2
-0.1025,-0.0007,-1.0146,2
-0.1023,-0.0005,-1.0151,2
-0.1017,-0.0006,-1.0148,2
-0.1027,-0.0006,-1.0153,2
-0.1022,-0.0007,-1.0144,2
-0.1002,-0.0004,-1.0144,2
-0.1014,-0.0001,-1.0166,2
-0.1011,-0.0004,-1.0156,2
-0.1013,-0.0007,-1.0153,2
-0.1013,-0.0002,-1.0149,2
-0.1014,-0.0004,-1.0154,2
-0.101,-0.0006,-1.0149,2
-0.1018,-0.0005,-1.0161,2
-0.1022,-0.0006,-1.0106,2
-0.1045,-0.0005,-1.0098,2
-0.1022,-0.0007,-1.015,2
-0.1035,-0.0004,-1.0176,2
-0.1011,-0.0005,-1.0143,2
-0.1005,-0.0005,-1.0134,2
-0.0999,-0.0005,-1.0178,2
-0.1038,0.0006,-1.0221,2
-0.1071,0.0007,-1.0217,2
-0.0968,-0.0015,-1.0214,2
-0.0979,-0.0015,-1.0172,2
-0.1045,0.0012,-1.0157,2
-0.0991,-0.0007,-1.0162,2
-0.0985,-0.0004,-1.015,2
-0.1018,-0.0001,-1.0161,2
-0.1022,-0.001,-1.0164,2
-0.0989,-0.001,-1.0167,2
-0.1018,-0.0005,-1.0156,2
-0.0999,0.0005,-1.0171,2
-0.0972,-0.0011,-1.0187,2
-0.0967,-0.0012,-1.0162,2
-0.1019,-0.001,-1.0172,2
-0.0999,-0.0009,-1.014,2
-0.0974,-0.0007,-1.0148,2
-0.1029,-0.0001,-1.0165,2
-0.101,-0.0006,-1.0151,2
-0.1006,-0.0009,-1.015,2
-0.1014,0.0004,-1.0177,2
