x,y,z,label
0.031729373679904825,-0.3450124013533904,0.04279280672737511,3
0.03763291580517998,-0.3505711864137014,0.049688913971510186,3
0.03052865324764547,-0.3514794846261705,0.04317950432984997,3
0.033730574400337075,-0.350171535200215,0.04524189154304925,3
0.03122907349979676,-0.35086184184169156,0.04040817151211344,3
0.03293009411216418,-0.35097083762718784,0.043437302731499886,3
0.03293009411216418,-0.3504621906282051,0.04369510113314978,3
0.031529253607861595,-0.35158848041166685,0.040794869114588295,3
0.0354315950127045,-0.350171535200215,0.0450485427418118,3
0.03212961382399127,-0.35140682076917296,0.043372853131087394,3
0.031729373679904825,-0.35104350148418534,0.04201941152242537,3
0.03343039429227224,-0.3503531948427088,0.04369510113314978,3
0.03242979393205611,-0.35097083762718784,0.04098821791582573,3
0.03353045432829385,-0.3504985225567039,0.04414624833603713,3
0.032830034076142565,-0.3504621906282051,0.042470558725312725,3
0.03333033425625063,-0.3508255099131928,0.0413749155183006,3
0.03293009411216418,-0.3508255099131928,0.04401734913521217,3
0.031129013463775144,-0.3511888291981804,0.042083861122837844,3
0.033130214184207404,-0.3503531948427088,0.043759550733562275,3
0.03262991400409934,-0.3508255099131928,0.04292170592820005,3
0.03032853317560224,-0.35100716955568656,0.039892574708813626,3
0.03353045432829385,-0.3494085647017409,0.046144185948823926,3
0.031529253607861595,-0.352024463553652,0.042083861122837844,3
0.041034957029914824,-0.3605987986793605,0.04369510113314978,3
0.03613201526485579,-0.3480279514187879,0.043437302731499886,3
0.031129013463775144,-0.3480642833472866,0.04092376831541326,3
0.03333033425625063,-0.35144315269767173,0.038539133100151585,3
0.031529253607861595,-0.35137048884067423,0.04279280672737511,3
0.030628713283667078,-0.3503531948427088,0.03731459069231452,3
0.0354315950127045,-0.34966288820123226,0.04620863554923641,3
0.03242979393205611,-0.3505711864137014,0.04543524034428668,3
0.030428593211623854,-0.3511524972696817,0.039892574708813626,3
0.03493129483259643,-0.3496992201297311,0.04627308514964888,3
0.031729373679904825,-0.35097083762718784,0.04092376831541326,3
0.033130214184207404,-0.35060751834220016,0.04266390752655015,3
0.033930694472380306,-0.3504258586997064,0.044790744340161906,3
0.030628713283667078,-0.35104350148418534,0.04015037311046352,3
0.03353045432829385,-0.35002620748621993,0.04440404673768703,3
0.03162931364388321,-0.35086184184169156,0.041246016317475646,3
0.031129013463775144,-0.3508981737701903,0.04259945792613767,3
0.03333033425625063,-0.3504985225567039,0.043501752331912356,3
0.031729373679904825,-0.350789177984694,0.04098821791582573,3
0.033730574400337075,-0.3500988713432175,0.04459739553892448,3
0.03102895342775353,-0.3508255099131928,0.04027927231128848,3
0.032830034076142565,-0.35060751834220016,0.043372853131087394,3
0.032830034076142565,-0.35086184184169156,0.043759550733562275,3
0.03202955378796966,-0.3504621906282051,0.042083861122837844,3
0.03272997404012095,-0.3504985225567039,0.043824000333974746,3
0.03182943371592643,-0.35126149305517795,0.04182606272118795,3
0.030628713283667078,-0.35028053098571127,0.04131046591788811,3
0.033130214184207404,-0.35060751834220016,0.04298615552861254,3
0.03222967386001289,-0.35086184184169156,0.04266390752655015,3
0.0346311147245316,-0.3500988713432175,0.04317950432984997,3
0.03262991400409934,-0.35028053098571127,0.04292170592820005,3
0.03242979393205611,-0.3507528460561952,0.043888449934387216,3
0.031529253607861595,-0.3508981737701903,0.041246016317475646,3
0.033930694472380306,-0.35020786712871377,0.04369510113314978,3
0.0362320753008774,-0.3497718839867286,0.04227720992407528,3
0.03242979393205611,-0.35028053098571127,0.04562858914552411,3
0.03162931364388321,-0.35144315269767173,0.04047262111252591,3
0.03433093461646676,-0.3503531948427088,0.04794877476037329,3
0.030128413103559012,-0.35144315269767173,0.03770128829478938,3
0.032329733896034496,-0.35002620748621993,0.04240610912490023,3
0.03202955378796966,-0.3500625394147187,0.04408179873562464,3
0.030128413103559012,-0.350789177984694,0.03957032670675124,3
0.03242979393205611,-0.3502441990572125,0.043824000333974746,3
0.03222967386001289,-0.3511888291981804,0.04240610912490023,3
0.031129013463775144,-0.3505711864137014,0.04040817151211344,3
0.033730574400337075,-0.3504621906282051,0.044790744340161906,3
0.03242979393205611,-0.3505711864137014,0.03969922590757619,3
0.032329733896034496,-0.35086184184169156,0.04240610912490023,3
0.033930694472380306,-0.35028053098571127,0.04266390752655015,3
0.03202955378796966,-0.35097083762718784,0.04156826431953803,3
0.03202955378796966,-0.350789177984694,0.04272835712696262,3
0.031529253607861595,-0.3504258586997064,0.04234165952448776,3
0.03272997404012095,-0.3505711864137014,0.042083861122837844,3
0.03343039429227224,-0.35028053098571127,0.04433959713727456,3
0.031129013463775144,-0.35086184184169156,0.04015037311046352,3
0.03293009411216418,-0.35086184184169156,0.04221276032366281,3
0.033930694472380306,-0.3504258586997064,0.04369510113314978,3
0.033130214184207404,-0.350789177984694,0.04195496192201289,3
0.031729373679904825,-0.35086184184169156,0.04201941152242537,3
0.03272997404012095,-0.34998987555772115,0.04369510113314978,3
0.03242979393205611,-0.35086184184169156,0.04266390752655015,3
0.03293009411216418,-0.35068018219919767,0.04433959713727456,3
0.03202955378796966,-0.35086184184169156,0.04189051232160042,3
0.03182943371592643,-0.3504985225567039,0.043115054729437496,3
0.03182943371592643,-0.3505711864137014,0.04234165952448776,3
0.03343039429227224,-0.3504621906282051,0.04272835712696262,3
0.03242979393205611,-0.35100716955568656,0.04240610912490023,3
0.031729373679904825,-0.3508255099131928,0.0416327139199505,3
0.03493129483259643,-0.3512251611266792,0.04298615552861254,3
0.03032853317560224,-0.3493722327732422,0.04549968994469915,3
0.024825231194413527,-0.35002620748621993,0.04066596991376334,3
0.029628112923450946,-0.35231511898164214,0.04060152031335087,3
