x,y,z,label
-0.12694924258186385,-0.024195454767178923,-0.44906539564784065,3
-0.12636152586132318,-0.024339457071215785,-0.4482138970102385,3
-0.12636152586132318,-0.02395545092711748,-0.44791587248707765,3
-0.12753695930240458,-0.02390745015910519,-0.44723467357699587,3
-0.12489223405997142,-0.023619445551031463,-0.44680892425819485,3
-0.12503916324010658,-0.02453146014326494,-0.4652864446941621,3
-0.13620578093037986,-0.023283440174945446,-0.44893767085220027,3
-0.12077821701618653,-0.02400345169512977,-0.44749012316827663,3
-0.12430451733943071,-0.02376344785506833,-0.4462128752118733,3
-0.13708735601119093,-0.02237142558271197,-0.4483841967377589,3
-0.12650845504145833,-0.023523444015006886,-0.4471495237132357,3
-0.12665538422159353,-0.02496346705537553,-0.447277248508876,3
-0.1313571179859191,-0.024339457071215785,-0.44723467357699587,3
-0.12871239274348595,-0.02496346705537553,-0.4464257498712738,3
-0.12503916324010658,-0.02390745015910519,-0.44680892425819485,3
-0.13238562224686534,-0.022995435566871714,-0.4474475482363965,3
-0.12915318028389147,-0.02294743479885943,-0.4488950959203202,3
-0.12004357111551066,-0.023667446319043748,-0.44697922398571527,3
-0.1254799507805121,-0.024195454767178923,-0.4471920986451158,3
-0.12797774684281008,-0.024243455535191208,-0.44706437384947545,3
-0.12503916324010658,-0.024579460911277228,-0.44680892425819485,3
-0.12533302160037693,-0.023811448623080614,-0.44885252098844003,3
-0.1254799507805121,-0.022707430958797986,-0.4482138970102385,3
-0.12327601307848447,-0.023283440174945446,-0.44774557275955723,3
-0.11989664193537546,-0.02395545092711748,-0.4474475482363965,3
-0.12533302160037693,-0.024051452463142057,-0.4474475482363965,3
-0.12503916324010658,-0.02414745399916663,-0.4474049733045164,3
-0.1238637297990252,-0.02453146014326494,-0.44770299782767714,3
-0.1226882963579438,-0.02414745399916663,-0.4480010223508379,3
-0.12577380914078246,-0.02371544708705604,-0.44787329755519756,3
-0.12312908389834931,-0.02371544708705604,-0.44749012316827663,3
-0.12430451733943071,-0.02400345169512977,-0.44723467357699587,3
-0.12592073832091766,-0.02395545092711748,-0.44723467357699587,3
-0.12474530487983623,-0.02400345169512977,-0.44774557275955723,3
-0.1238637297990252,-0.02400345169512977,-0.4474475482363965,3
-0.12503916324010658,-0.02390745015910519,-0.44774557275955723,3
-0.12474530487983623,-0.02395545092711748,-0.44795844741895774,3
-0.12474530487983623,-0.024051452463142057,-0.4476178479639169,3
-0.12592073832091766,-0.024051452463142057,-0.44766042289579705,3
-0.12621459668118798,-0.02390745015910519,-0.4469366490538352,3
-0.12577380914078246,-0.02395545092711748,-0.44723467357699587,3
-0.1256268799606473,-0.02395545092711748,-0.447277248508876,3
-0.1256268799606473,-0.02400345169512977,-0.44808617221459807,3
-0.12650845504145833,-0.024243455535191208,-0.4474049733045164,3
-0.12459837569970107,-0.02400345169512977,-0.44723467357699587,3
-0.1272431009421342,-0.024051452463142057,-0.44723467357699587,3
-0.12533302160037693,-0.02400345169512977,-0.4471920986451158,3
-0.12650845504145833,-0.02395545092711748,-0.44680892425819485,3
-0.12592073832091766,-0.02390745015910519,-0.4474049733045164,3
-0.12636152586132318,-0.02395545092711748,-0.44697922398571527,3
-0.12665538422159353,-0.024051452463142057,-0.44697922398571527,3
-0.12753695930240458,-0.02400345169512977,-0.448426771669639,3
-0.1256268799606473,-0.02414745399916663,-0.447277248508876,3
-0.12621459668118798,-0.02400345169512977,-0.448426771669639,3
-0.1254799507805121,-0.02395545092711748,-0.4471920986451158,3
-0.12592073832091766,-0.02376344785506833,-0.4471495237132357,3
-0.12577380914078246,-0.02400345169512977,-0.4469366490538352,3
-0.12636152586132318,-0.024195454767178923,-0.44680892425819485,3
-0.12812467602294528,-0.02395545092711748,-0.4474049733045164,3
-0.12915318028389147,-0.02390745015910519,-0.4474049733045164,3
-0.12753695930240458,-0.022179422510662815,-0.4471920986451158,3
-0.1273900301222694,-0.024291456303203496,-0.4476178479639169,3
-0.12915318028389147,-0.02477146398332638,-0.4474049733045164,3
-0.12753695930240458,-0.025395473967486128,-0.44680892425819485,3
-0.1273900301222694,-0.02453146014326494,-0.4474475482363965,3
-0.12797774684281008,-0.023619445551031463,-0.4474049733045164,3
-0.12783081766267493,-0.02232342481469968,-0.4474475482363965,3
-0.12592073832091766,-0.02309143710289629,-0.44812874714647816,3
-0.12694924258186385,-0.024195454767178923,-0.4475326981001567,3
-0.1272431009421342,-0.024435458607240362,-0.44808617221459807,3
-0.12709617176199905,-0.024819464751338664,-0.44787329755519756,3
-0.12342294225861968,-0.02477146398332638,-0.4528971395170504,3
-0.0881599390261777,-0.015459314988942468,-0.4378256136314919,3
-0.03232685057481126,-0.020019387950109848,-0.44046525940805864,3
-0.05098685645197847,0.0643659622154928,-0.4811243193535627,3
-0.09668183147401786,0.1388631541705641,-0.4704380114516553,3
-0.03658779679873133,0.20064014260237897,-0.4399117852936172,3
0.05700609094737505,0.3263061532585495,-0.2954976163562875,3
0.4632652740211335,0.3674428114450805,-0.1508279978276771,3
0.4237413245647715,0.32462612637811944,-0.07440599510288148,3
0.4058159645882802,0.3972512883807115,0.018535081191396456,3
0.31001813914014614,0.3424824120786906,0.10883651170910764,3
0.2449285123402637,0.33168223927592577,0.21774318745842644,3
0.24625087496148027,0.3169460034961533,0.26129734277177796,3
0.1163654797219857,0.3642267599882572,0.2914403945428951,3
0.004552373639117624,0.32040205879303807,0.2761985689298161,3
0.10608043711252345,0.2649131709708329,0.2888433236982085,3
0.0008791441357382515,0.26630519324318924,0.2860759531260014,3
0.02468167131763658,0.2957776648027342,0.3302687324175545,3
-0.0753771003544175,0.2787853929263842,0.290248296450252,3
-0.06582670364563113,0.303409786916688,0.29974250625951643,3
-0.14942940714254563,0.2984177070434101,0.299189032145075,3
-0.06406355348400902,0.26755321321150877,0.28428780598703685,3
-0.2913629951531245,0.2185924298389748,0.2848412801014782,3
-0.26197715912608954,0.17001565261053914,0.3357608986300886,3
-0.37041089406584854,0.09628647294366445,0.3772714572131949,3
-0.25551227520014186,0.07070206359311486,0.32682016293526567,3
-0.24449258669000376,-0.04157173278762725,0.38642506756741835,3
-0.5367347259788665,-0.01920337489390095,0.32550034004698236,3
-0.3494000213065186,-0.029043532336420028,0.3837854217908515,3
-0.30341118792420885,-0.03734766520254589,0.39706880053744553,3
-0.30943528430975104,-0.04680381650096666,0.3889369885483447,3
-0.25183904569676246,-0.06610012524190653,0.41090565339848095,3
-0.20702564575553414,-0.0486758464534459,0.42329495857559274,3
-0.1284185343832156,-0.04373176734818022,0.41065020380720035,3
0.10652122465292896,-0.05817999851987896,0.4080957078943938,3
-0.22260013884986266,-0.028419522352260283,0.39677077601428484,3
-0.20834800837675072,0.02932540156652242,0.40336989045570165,3
-0.1710279966224163,0.06474996835959111,0.3880429149788624,3
-0.1460500359994366,0.04550166038666354,0.32992813296251366,3
-0.2095234418178321,-0.07248422738754084,0.41175715203608315,3
0.19159321995119521,-0.09648461139368496,0.5188756806464374,3
0.022036946075203432,-0.02760350929605138,0.39519550353472077,3
0.055830657506293645,0.025053333213428768,0.3996232964502521,3
0.05054120702142735,-0.02870752696033401,0.40034707029221395,3
-0.11196246620807604,-0.07762030956485567,0.40141144358921665,3
-0.01704621584075308,-0.02899553156840774,0.3997935961777725,3
-0.012638340436697832,-0.028131517744186554,0.4006025198834946,3
0.011017257565065317,-0.030291552304739525,0.4039659395020232,3
-0.13914436453308338,-0.02371544708705604,0.38140122560556544,3
0.045251756536561064,-0.02376344785506833,0.4028589912731404,3
0.016453637230066785,-0.0271235016159285,0.40124114386169624,3
0.01057647002465979,-0.026211487023695024,0.40051737001973436,3
0.0010260733158734279,-0.026643493935805618,0.4004322201559742,3
0.0076378864219562945,-0.026451490863756463,0.39987874604153273,3
0.007784815602091471,-0.02606748471965816,0.40034707029221395,3
0.0052870195397934985,-0.0263074885597196,0.40004904576905315,3
0.006756311341145246,-0.026403490095744178,0.40055994495161446,3
0.003376940198036224,-0.026115485487670446,0.4001341956328133,3
0.006756311341145246,-0.02635548932773189,0.4008153945428951,3
0.006903240521280422,-0.0263074885597196,0.40055994495161446,3
0.006609382161010071,-0.026547492399781044,0.4008153945428951,3
0.0035238693781714007,-0.02616348625568274,0.3999638959052929,3
0.006168594620604547,-0.0263074885597196,0.40009162070093324,3
0.005433948719928672,-0.025923482415621295,0.4004747950878543,3
0.004699302819252797,-0.02616348625568274,0.40030449536033386,3
0.008225603142496995,-0.026691494703817906,0.39987874604153273,3
0.008225603142496995,-0.025923482415621295,0.40051737001973436,3
0.006756311341145246,-0.026403490095744178,0.400772819611015,3
0.007344028061685946,-0.02577948011158443,0.4002193454965736,3
0.006315523800739721,-0.026403490095744178,0.4009856942704155,3
0.007344028061685946,-0.026547492399781044,0.399580721518372,3
0.007050169701415596,-0.026451490863756463,0.40055994495161446,3
0.006168594620604547,-0.026643493935805618,0.40030449536033386,3
0.006609382161010071,-0.026211487023695024,0.40051737001973436,3
0.0076378864219562945,-0.026403490095744178,0.39987874604153273,3
0.007784815602091471,-0.02606748471965816,0.40026192042845377,3
0.007931744782226646,-0.02659549316779333,0.4004747950878543,3
0.008225603142496995,-0.026211487023695024,0.4004747950878543,3
0.006168594620604547,-0.026403490095744178,0.4002193454965736,3
0.007490957241821121,-0.026403490095744178,0.40034707029221395,3
0.0060216654404693735,-0.026403490095744178,0.40026192042845377,3
0.007931744782226646,-0.0263074885597196,0.3998361711096526,3
0.005874736260334196,-0.026451490863756463,0.4004747950878543,3
0.00866639068290252,-0.025923482415621295,0.40030449536033386,3
0.00896024904317287,-0.026835497007854772,0.40051737001973436,3
0.009107178223308044,-0.02659549316779333,0.400772819611015,3
0.007344028061685946,-0.0263074885597196,0.4007302446791349,3
-0.006761173231290838,-0.026835497007854772,0.3935350811913965,3
0.0010260733158734279,-0.02760350929605138,0.4004322201559742,3
0.007050169701415596,-0.025731479343572145,0.3995381465864919,3
0.00984182412398392,-0.0263074885597196,0.4001341956328133,3
0.000438356595332727,-0.02606748471965816,0.4009005444066553,3
0.010870328384930142,-0.025923482415621295,0.40055994495161446,3
0.00896024904317287,-0.025923482415621295,0.4004322201559742,3
0.004258515278847273,-0.026835497007854772,0.4004322201559742,3
-0.010287473554535038,-0.5053551533223559,-0.032256812541573573,3
-0.017633932561293777,-0.5055471563944051,-0.03327861090669619,3
-0.011315977815481262,-0.5066031732906754,-0.03327861090669619,3
-0.014842278138725457,-0.5054031540903682,-0.03251226213285423,3
-0.01454841977845511,-0.5059311625385033,-0.03281028665601499,3
-0.014107632238049582,-0.5060751648425401,-0.03272513679225477,3
-0.012050623716157137,-0.5064591709866385,-0.032938011451655314,3
-0.011169048635346087,-0.5056431579304296,-0.032341962405333796,3
-0.011022119455210908,-0.5054991556263927,-0.032938011451655314,3
-0.008671252573048115,-0.5053551533223559,-0.03272513679225477,3
-0.011756765355886782,-0.5057391594664542,-0.032086512814053135,3
-0.00925896929358881,-0.5057871602344665,-0.03229938747345368,3
-0.013226057157238532,-0.505883161770491,-0.03349148556609674,3
-0.008671252573048115,-0.5060271640745279,-0.03276771172413489,3
-0.008671252573048115,-0.505883161770491,-0.03327861090669619,3
-0.008818181753183288,-0.5057391594664542,-0.03306573624729565,3
-0.009699756833994337,-0.505883161770491,-0.03221423760969347,3
-0.01366684469764406,-0.5054991556263927,-0.03251226213285423,3
-0.011022119455210908,-0.5055471563944051,-0.03272513679225477,3
-0.012932198796968185,-0.5057391594664542,-0.0333211858385763,3
-0.0070550315915611905,-0.5057391594664542,-0.03298058638353543,3
-0.011756765355886782,-0.5060271640745279,-0.03246968720097412,3
-0.008818181753183288,-0.5059311625385033,-0.03255483706473434,3
-0.008671252573048115,-0.5056431579304296,-0.03281028665601499,3
-0.008083535852507413,-0.5055471563944051,-0.03251226213285423,3
-0.010434402734670212,-0.5062191671465771,-0.03306573624729565,3
-0.009993615194264685,-0.5055951571624173,-0.032597411996614443,3
-0.008671252573048115,-0.5057391594664542,-0.03276771172413489,3
-0.010581331914805387,-0.5052591517863313,-0.032852861587895105,3
-0.008524323392912935,-0.5055951571624173,-0.03246968720097412,3
-0.01160983617575161,-0.506363169450614,-0.033023161315415536,3
-0.008083535852507413,-0.5051151494822944,-0.03276771172413489,3
-0.008524323392912935,-0.5057871602344665,-0.03229938747345368,3
-0.01014054437439986,-0.5057391594664542,-0.032938011451655314,3
-0.008671252573048115,-0.5048271448742206,-0.03221423760969347,3
-0.008524323392912935,-0.5051151494822944,-0.033023161315415536,3
-0.008671252573048115,-0.505211151018319,-0.032852861587895105,3
-0.010581331914805387,-0.5057391594664542,-0.03281028665601499,3
-0.009552827653859163,-0.5057391594664542,-0.032597411996614443,3
-0.011315977815481262,-0.5059311625385033,-0.03229938747345368,3
-0.010434402734670212,-0.505883161770491,-0.032341962405333796,3
-0.011756765355886782,-0.5056431579304296,-0.033193461042935975,3
-0.009112040113453637,-0.5054991556263927,-0.03323603597481608,3
-0.011022119455210908,-0.5055951571624173,-0.033193461042935975,3
-0.009699756833994337,-0.5054031540903682,-0.03276771172413489,3
-0.01014054437439986,-0.5058351610024787,-0.032597411996614443,3
-0.009993615194264685,-0.5055951571624173,-0.033193461042935975,3
-0.011315977815481262,-0.5054991556263927,-0.03298058638353543,3
-0.01160983617575161,-0.5054031540903682,-0.032341962405333796,3
-0.010287473554535038,-0.5058351610024787,-0.03344891063421663,3
-0.010581331914805387,-0.5055471563944051,-0.03281028665601499,3
-0.013813773877779234,-0.5061231656105524,-0.03251226213285423,3
-0.010875190275075735,-0.5057871602344665,-0.03255483706473434,3
-0.011022119455210908,-0.5058351610024787,-0.03212908774593325,3
-0.012050623716157137,-0.5055471563944051,-0.032938011451655314,3
-0.012491411256562657,-0.5049711471782575,-0.032938011451655314,3
-0.011022119455210908,-0.5056431579304296,-0.033023161315415536,3
-0.010287473554535038,-0.5062191671465771,-0.033023161315415536,3
-0.010581331914805387,-0.5060751648425401,-0.032256812541573573,3
-0.007642748312101886,-0.5055471563944051,-0.031788488290892376,3
-0.011169048635346087,-0.5055471563944051,-0.03370436022549728,3
-0.010875190275075735,-0.5057391594664542,-0.03251226213285423,3
-0.010434402734670212,-0.5053551533223559,-0.03221423760969347,3
-0.00793660667237224,-0.505067148714282,-0.03204393788217303,3
-0.010875190275075735,-0.5054031540903682,-0.03221423760969347,3
-0.010287473554535038,-0.5057871602344665,-0.03349148556609674,3
-0.006761173231290838,-0.505067148714282,-0.03344891063421663,3
-0.010581331914805387,-0.5054991556263927,-0.0333211858385763,3
-0.010287473554535038,-0.5054991556263927,-0.03298058638353543,3
-0.011169048635346087,-0.5066511740586876,-0.032256812541573573,3
-0.010581331914805387,-0.5057871602344665,-0.03204393788217303,3
-0.00925896929358881,-0.5064111702186262,-0.03229938747345368,3
-0.008818181753183288,-0.5055951571624173,-0.03276771172413489,3
